title,question,expected_answer,generated_answer,is_similar
Modern_history,Who held the balance of power in the 1910 election?,Labour and Irish Nationalist members.,"['The provided contexts do not specifically mention the 1910 election or who held the balance of power during that time. To accurately answer the question regarding the 1910 election, additional information or context focused on that election would be required. Typically, in U.S. history, major elections around that time would involve the Democratic and Republican parties, but without specific details on the 1910 election, an exact answer cannot be determined.']",0
Plymouth,In what year was HMNB Davenport established?,1690,['HMNB Devonport was established in the year 1690.'],8
Tristan_da_Cunha,What was spilled when the freighter ran aground?,heavy fuel oil,['Tons of heavy fuel oil were spilled into the ocean when the freighter MS Oliva ran aground on Nightingale Island.'],3
Mesozoic,"During the breakup of Pangaea, what sea was created?",Tethys Sea,"['During the breakup of Pangaea, the Tethys Ocean was created.']",5
Egypt,Who succeeded Nasser?,Anwar Sadat,"[""Anwar Sadat succeeded Gamal Abdel Nasser as the President of Egypt after Nasser's death in 1970.""]",7
IPod,Which publication praised iPods for revolutionizing the industry?,PC World,"['The provided contexts do not specify any particular publication that praised iPods for revolutionizing the industry. Therefore, based on the information given, I cannot accurately identify a specific publication that made such a claim.']",0
Time,What method did temples and churches use to measure time?,Incense sticks and candles,['Temples and churches commonly used incense sticks and candles to measure time.'],5
Steven_Spielberg,Which channel aired 'Terra Nova'?,Fox,"[""'Terra Nova' aired on the Fox channel.""]",7
Frédéric_Chopin,In which village did Frédéric first experience rural Polish folk music?,Szafarnia,"['The provided context does not mention a specific village where Frédéric Chopin first experienced rural Polish folk music. It primarily discusses his life in Warsaw, his family background, and interactions with notable individuals but does not provide details about rural Polish folk music or a specific location associated with it. Therefore, the answer cannot be determined from the given information.']",0
Affirmative_action_in_the_United_States,On which date were lawsuits filed against Harvard and Chapel Hill?,"November 17, 2014","['Lawsuits were filed against Harvard University and the University of North Carolina at Chapel Hill on November 17, 2014.']",8
Institute_of_technology,What portion of China's elite universities still have a primary polytechnical focus today?,half,"[""About half of China's elite universities remain essentially polytechnical today.""]",3
Clothing,"What dates back to 36,000 BP?",Dyed flax fibers,"['The context provided does not explicitly mention a specific event or civilization that dates back to 36,000 BP (Before Present). However, it is generally known that around this time, Upper Paleolithic cultures were prominent, including advances in tool-making and the emergence of early art forms, such as cave paintings. If you are looking for a specific detail from the contexts given, please provide a more specific focus or indicate which entry you want to explore further.']",0
Antenna_(radio),What is the basis for the way most antennas are developed?,resonance principle,"['The basis for the way most antennas are developed is the resonance principle. This principle relies on the behavior of moving electrons, which reflect off surfaces where the dielectric constant changes, similar to the way light reflects when optical properties change. Antenna designs often involve a conductor aligned with the electrical field of the desired signal, typically requiring specific dimensions about a quarter of the wavelength to achieve resonance. These designs take into account factors such as impedance matching, radiation resistance, and directivity to optimize performance.']",8
Szlachta,What significantly increased the magnates wealth?,Magnates,"[""The magnates' wealth was significantly increased by the accumulation of resources and their ability to trace noble ancestry, which often afforded them substantial power and influence. Their ownership of land, estates, and significant offices within the Commonwealth contributed to their wealth. Additionally, the industrial expansion during periods such as the Gilded Age, which created opportunities for capitalist ventures and investments, also benefited individuals with existing wealth and resources, allowing them to consolidate and increase their fortunes.""]",3
Greece,A revolt lasted for 3 years on which Greek island?,Crete,['The revolt lasted for 3 years on the island of Chios.'],0
Pacific_War,"What was the ""maru code""?",Japanese merchant marine code,"['The ""maru code"" was the Japanese merchant marine code that was used by the Imperial Japanese Navy. It was a coded system for communication regarding merchant shipping operations. In the context of the Pacific War, a copy of this code was seized by a U.S. Customs officer before the war, but the Japanese changed the code shortly after it was broken by U.S. naval intelligence. This new version of the code went unbroken until 1943.']",8
Child_labour,Where did the children go to work primarily in Switzerland?,poor farmers who needed cheap labour,"['In Switzerland, children primarily went to work in agriculture, particularly on farms as cheap labor. Additionally, many children were placed with families or homes through a system known as Verdingkinder, where they were often signed over to farmers for work. This practice was common until the 1960s and involved a significant number of children in agricultural labor in the Canton of Bern and other areas.']",7
Late_Middle_Ages,What is the common name for William of Ockham's principle of parsimony?,Occam's razor,"['The common name for William of Ockham\'s principle of parsimony is ""Occam\'s razor.""']",9
Zinc,Smelter slag contains a significant amount of what?,heavy metals,['Smelter slag contains significant amounts of heavy metals.'],8
Qing_dynasty,What happened to the Summer Palace?,sacked,"['The Summer Palace was sacked by a relatively small Anglo-French coalition force during the Second Opium War in 1860. The forces captured Beijing and looted the palace, ultimately burning it to the ground as an act of revenge for the arrest of several Englishmen.']",3
Pharmaceutical_industry,Who conducted the review on Thiazide Antihypertensive drugs?,Cochrane,['The review on thiazide antihypertensive drugs was conducted by Cochrane.'],7
Professional_wrestling,What else can a little person do in the match?,become valets,"['A little person, often referred to as a midget or a smaller wrestler in professional wrestling, can take on various roles during a match. They can act as a valet, providing support to a main wrestler by distracting opponents or aiding in tactics. Additionally, they may participate actively in the match, getting physically involved and even using weapons, such as a shillelagh as Hornswoggle did for Dave Finlay. They can also be involved in specialized matches or events, contributing to the entertainment and dynamics of the match.']",3
Tibet,Who established the Monlam Prayer Festival in 1049?,Tsong Khapa,"[""The Monlam Prayer Festival was established in 1049 by Tsong Khapa, the founder of the Dalai Lama and the Panchen Lama's order.""]",3
Boston,What is the average income for a full time female worker?,"$46,540","['The average income for a full-time year-round female worker in Boston is $46,540.']",8
Age_of_Enlightenment,Where did Betrand Russell believe views such as affinity for democracy against monarachy originated from?,16th-century Protestants,"['Betrand Russell believed that views such as affinity for democracy against monarchy originated from historical developments in society, particularly from the growing recognition of individual rights and the importance of popular representation. He argued that the shift from monarchy to democracy was influenced by philosophical, cultural, and social changes that emphasized rational thought, equality, and the value of the individual, which contrasted with the traditional hierarchical structures of monarchy. Russell emphasized that these democratic ideals were rooted in the enlightenment period and were propelled by various movements that advocated for civil liberties and emerged in response to the authoritarian rule of monarchies.']",0
Solar_energy,When was the first unmanned flight by a solar powered plane made?,1974,['The first unmanned flight by a solar-powered plane was made in 1974 by the AstroFlight Sunrise plane.'],7
Age_of_Enlightenment,Which venue represents a turning point in history during which people discovered that they could have enjoyable social lives within their communities?,Coffeehouses,['Coffeehouses represent a turning point in history during which people discovered that they could have enjoyable social lives within their communities.'],2
Association_football,Who maintains the Laws of the Game?,International Football Association Board (IFAB),['The Laws of the Game are maintained by the International Football Association Board (IFAB).'],8
Portugal,In which year was the Count of Oeiras made the Marquis of Pambal?,1770,['The Count of Oeiras was made the Marquis of Pombal in the year 1770.'],7
Glass,What predicts glass-forming ability?,rigidity theory,['Glass-forming ability can be predicted by the rigidity theory.'],7
War_on_Terror,What nationality is Zayn al-Abidn Muhammed Hasayn Abu Zubaydah?,Saudi,['Zayn al-Abidn Muhammed Hasayn Abu Zubaydah is of Saudi nationality.'],7
Database,Why was COBOL created?,Interest in a standard,"['COBOL was created to provide a standardized programming language for business applications, facilitating data processing and enabling easy communication of complex business information across different computer systems. It was developed as part of efforts to promote interoperability and reduce the cost and complexity of software development in the business sector, responding to the needs articulated by organizations such as CODASYL (Conference on Data Systems Languages).']",3
Portugal,In which centuries did Portugal establish the first global empire?,15th and 16th centuries,"['Portugal established the first global empire primarily during the 15th and 16th centuries. This period, often referred to as the Age of Discovery, saw significant exploration and colonization efforts led by Portugal, including discoveries along the African coast, Brazil, and routes to India and the East Indies.']",10
Mosaic,What has recently seen an expansion of mosaic artwork?,street art,"['The context indicates that mosaic artwork has seen an expansion particularly in the area influenced by the Crusaders in the Holy Land during their 12th-century reconstruction of the Church of the Holy Sepulchre in Jerusalem, as well as significant developments in Venice and Sicily during the Middle Ages. Additionally, monasteries in the Judean Desert decorated their spaces with mosaic floors. Thus, the recent expansion of mosaic artwork can be attributed to historical periods where Crusaders and various local artists contributed significantly to this art form.']",0
Armenians,What dialect do most Diaspora Armenians speak?,Western,['Most Diaspora Armenians speak the Western dialect of the Armenian language.'],7
God,What is it called when someone belives that their own religion is an advancement of older religions?,supersessionism,['This belief is called supersessionism.'],9
Late_Middle_Ages,In what year did the Stockholm Bloodbath take place?,1520,['The Stockholm Bloodbath took place in the year 1520.'],8
Saint_Helena,When were proposals for a Chief Councillor put on hold?,23 March 2013,"['Proposals for a Chief Councillor were put on hold after the constitutional complaint filed by the Hesse state government in October 1958, which was dismissed by the Federal Constitutional Court in July 1961.']",0
IBM,How many new data centers did IBM commit to building?,15,"['The provided contexts do not specify the number of new data centers that IBM committed to building. Therefore, based on the given information, it is not possible to answer that question.']",0
Nutrition,Which animal was shown to have a negative effect on learning behavior due to nutritional deficiencies back in 1951?,mice,['Mice'],10
Financial_crisis_of_2007%E2%80%9308,"Consumers tend to have less money to spend on other goods, when the price of which commodity is higher?",gasoline,"['Consumers tend to have less money to spend on other goods when the price of oil is higher. An increase in oil prices diverts a larger share of consumer spending into gasoline, creating downward pressure on economic growth in oil-importing countries, as wealth flows to oil-producing states.']",2
Southern_Europe,In what city did the Renaissance begin?,Florence,"['The Renaissance began in Florence, Italy.']",7
Religion_in_ancient_Rome,What did Rome make the myriad various cults?,lawful,"['Rome incorporated the myriad various cults by absorbing them into its own religious framework, building temples to local deities, and allowing for the side-by-side worship of both local and Roman gods. This practice contributed to a sense of religious tolerance, as Romans were not obligated to adhere to a single god or cult, thereby promoting social stability and cultural integration throughout the Empire.']",0
"St._John%27s,_Newfoundland_and_Labrador", What year was Bristol's Hope colony founded?,1618,"[""The context provided does not mention Bristol's Hope or the year it was founded. Therefore, I cannot provide an answer based on the given information.""]",0
Myanmar,How is the decision made on who gets full citizenship rights in Burma?,Citizenship is given to those who belong to one of the national races,"['In Burma, the decision on who receives full citizenship rights is determined by the 1982 citizenship law, which established three categories of citizenship: full citizenship, associate citizenship, and naturalized citizenship. \n\n1. **Full Citizenship** is granted to individuals who belong to one of the recognized national races, which include groups such as Kachin, Kayah (Karenni), Karen, Chin, Burman, Mon, Rakhine, Shan, Kaman, or Zerbadee.\n\n2. **Associate Citizenship** is available for those who cannot prove their ancestors settled in Myanmar before 1823 but can demonstrate that they have at least one grandparent or a pre-1823 ancestor who was a citizen of another country. It also applies to individuals who applied for citizenship in 1948 and qualified based on the laws at that time.\n\n3. **Naturalized Citizenship** is granted only to individuals who can prove that at least one of their parents holds one of these types of Burmese citizenship or provide ""conclusive evidence"" that their parents entered and resided in Burma before 1948 when the country gained independence.\n\nOverall, the strict criteria and the classification of ethnic groups play a significant role in determining citizenship rights, thus significantly affecting those not recognized as part of the national races, such as the Rohingya people.']",7
Chinese_characters,Where was the source of Oracle bones traced to?,village near Anyang in Henan Province,"['The source of the oracle bones was traced to a village near Anyang in Henan Province, China.']",9
Zinc,In what product did  various compounds of zinc show little difference in absorption?,maize tortillas,['Various compounds of zinc showed little difference in absorption when added as fortificants to maize tortillas.'],0
Marvel_Comics,Writer Geoff Boucher compared DC to what dull 1960s crooner?,Pat Boone,"['Writer Geoff Boucher compared DC Comics to ""boring old Pat Boone.""']",3
Warsaw_Pact,What was the name of the East German armed forces?,the National People's Army,"[""The name of the East German armed forces was the National People's Army.""]",9
Somalis,"Along with Arabian influences, where did architectural influences come from in the medieval period?",Persia,"['In the medieval period, architectural influences came from several sources, notably the fusion of Romanesque traditions with Islamic decorative forms, particularly in regions of the Western Mediterranean that were under Islamic control or influence. Other influences included the trading contacts with the Hanseatic League, the Gothic tradition brought from France to Southern Italy by Angevin kings, and the introduction of French Gothic architecture to Cyprus by Lusignan kings. Additionally, the spread of monasticism, particularly by the Benedictines and other religious orders, contributed to the development of distinct architectural styles as towns grew around their abbey churches. Thus, architectural influences during the medieval period were a blend of local traditions, Islamic elements, and the styles introduced by various European powers.']",0
Jews,Which lineages are generally more heterogeneous?,maternal lineages,"['The maternal lineages of Jewish populations, studied by looking at mitochondrial DNA, are generally more heterogeneous.']",5
Plymouth,Where in Plymouth is the Royal National Lifeboat Institution based?,Millbay Docks,['The Royal National Lifeboat Institution is based at Millbay Docks in Plymouth.'],5
Frédéric_Chopin,At what age did Chopin move to Paris?,21,['Chopin moved to Paris at the age of 21.'],5
"New_Haven,_Connecticut",How heavy is the snowfall typically throughout the winter in New Haven?,moderate,"[""In New Haven, winter typically sees cold weather with moderate snowfall, although the exact amount isn't specified in the provided context. However, it suggests that snowfall can be interspersed with rainfall and occasionally mixed precipitation. The context hints at variability in snow cover and accumulation, indicating that it may not be extraordinarily heavy compared to other regions.""]",7
Westminster_Abbey,Who had stolen the Stone of Scone?,Scottish nationalists,"['The Stone of Scone was stolen by a group of Scottish Nationalists, including students from the University of Glasgow, in 1950. They took it from Westminster Abbey, where it had been kept since its removal from Scotland in 1296.']",7
Party_leaders_of_the_United_States_House_of_Representatives,What would be the purpose of organizing non majority members of  the house?,to represent a party comprising a distinct minority,"[""The purpose of organizing non-majority members of the House, often referred to as minority members, is to develop a unified and electorally attractive agenda that represents their interests and priorities. This organization allows minority leaders to coordinate efforts to raise their issues, exert influence over legislative processes, and attract support from both their own party members and potentially some members of the majority party.\n\nSpecifically, organizing non-majority members serves several purposes:\n\n1. **Unity and Cohesion**: It helps to unite party members around common goals and strategies, ensuring a coordinated approach to legislation and governance.\n\n2. **Influencing Legislation**: By organizing effectively, minority members can leverage tactics such as discharge petitions to bring their priorities to the floor, even when facing opposition from the majority party.\n\n3. **Strategic Communication**: It enables minority leaders to communicate their agenda to the public, energizing core supporters and appealing to independents and swing voters.\n\n4. **Obstruction and Accountability**: Organizing can also involve employing parliamentary tactics to slow down or complicate the majority party’s agenda, drawing media attention to perceived shortcomings and positioning the minority party as a viable alternative for voters.\n\n5. **Negotiation and Collaboration**: The organization allows for consultations and negotiations with the majority party and the White House, enhancing the minority's ability to influence policy and decision-making.\n\nOverall, organizing non-majority members is critical for maintaining their relevance and impact within the legislative process.""]",7
American_Idol,Which original judge was a choreographer?,Paula Abdul,['The original judge who was a choreographer is Paula Abdul.'],8
Packet_switching,How are AUSTPAC connections made ,"['dial-up terminal', 'Access can be via a dial-up terminal to a PAD, or, by linking a permanent X.25 node to the network', 'dial-up terminal to a PAD, or, by linking a permanent X.25 node']","['AUSTPAC connections can be made via a dial-up terminal to a PAD, or by linking a permanent X.25 node to the network.']",8
Premier_League,What was the average income from media from 2007-2010 for the Premier League?,giving Premier League clubs an average media income from league games of around £40 million-a-year from 2007 to 2010.,['The average media income for Premier League clubs from league games from 2007 to 2010 was around £40 million per year.'],10
Ottoman_Empire,What rhythmic units does Ottoman classical music use?,units called usul,"['Ottoman classical music is organized around rhythmic units called ""usul.""']",8
Unicode,What combinations does unicode contain in normal use?,most letter/diacritic combinations,"['Unicode contains precomposed versions of most letter/diacritic combinations in normal use. It also allows the use of combining diacritical marks that can be inserted after the main character, with the possibility of stacking multiple combining diacritics over the same character. For example, the character ""é"" can be represented as a single precomposed character (U+00E9) or as the base character ""e"" (U+0065) followed by the combining acute accent (U+0301).']",8
Alsace,Who was known as a reformer in Strasbourg?,Martin Bucer,['Martin Bucer was known as a reformer in Strasbourg during the Protestant Reformation.'],7
Economic_inequality,When was a study conducted of Swedish counties?,between 1960 and 2000,"['The provided contexts do not specify a study conducted of Swedish counties or reference any specific dates related to such studies. Therefore, there is no explicit answer available regarding the timing of a study on Swedish counties in the provided material.']",0
Gamal_Abdel_Nasser,What leader accused Nasser of trying to overthrow him?,King Hussein,['King Hussein of Jordan accused Nasser of trying to overthrow him.'],3
Bras%C3%ADlia,When did Brasilia's presidential residence open?,1958,"[""Brasília's presidential residence, the Palácio da Alvorada, was inaugurated in 1958.""]",7
Adult_contemporary_music,What adult contemporary radio format is urban AC not similar to?,hot AC,['Urban AC is not similar to hot AC.'],0
Cyprus,Who are some famous Cypriot folk poets?,"Dimitris Lipertis, Vasilis Michaelides and Pavlos Liasides","['Some famous Cypriot folk poets include Dimitris Lipertis, Vasilis Michaelides, and Pavlos Liasides, who wrote poems mainly in the Cypriot-Greek dialect.']",8
Annelid,How many coelomata do leeches have?,two,['Leeches have two coelomata.'],5
East_India_Company,by 1647 how many factories did the company have?,23,"['By 1647, the company had 23 factories.']",8
Montevideo,What year did Compania de Tranvias al Paso del Molino y Cerro creat the first lines connecting Montevideo with Union?,1868,['The Compania de Tranvias al Paso del Molino y Cerro created the first lines connecting Montevideo with Unión in 1868.'],3
Islamism,What organization did Iqbal join in London?,"['the All India Muslim League', 'All India Muslim League']",['Iqbal joined the London branch of the All India Muslim League in London.'],3
Detroit,How often does the Michigan Chronicle publish?,weekly,"['The provided context does not specify the publication frequency of the Michigan Chronicle. Therefore, I am unable to provide that information.']",0
Oklahoma,What mountains are in Oklahoma's eastern third?,The Ozark and Ouachita Mountains,"[""The mountains in Oklahoma's eastern third are the Ozark and Ouachita Mountains.""]",9
Steam_engine,What sort of motion did Watt's steam engine continuously produce?,"['rotary', 'continuous rotary motion', 'rotary motion']","[""Watt's steam engine continuously produced rotary motion.""]",3
Chinese_characters,What contains a block of characters used to showcase Hokkien Chinese?,Taiwan,"['The context that contains a block of characters used to showcase Hokkien Chinese is the one that discusses Hokkien dialects and how they are written using Chinese characters (漢字, Hàn-jī), including examples of morphemes and their representations.']",0
Videoconferencing,In what one way can videoconferencing help a person?,money savings,"['Videoconferencing can help a person by enabling them to participate in meetings and consultations without having to travel, saving both time and money.']",3
Wood,Ash and hickory are often used for baseball bats to comply with the rules of what organization?,Major League Baseball,['Ash and hickory are often used for baseball bats to comply with the rules of Major League Baseball (MLB).'],3
Tibet,When did the British and Russian empires begin encroaching on Tibet?,19th century,"[""The British Empire began encroaching on Tibet during the invasion in 1904, which was part of a broader concern about Russian expansion in the region, known as The Great Game. The Russians had been active in the area earlier, but their specific encroachment into Tibet isn't detailed in the provided contexts. However, the British invasion, which resulted in the Massacre of Chumik Shenko and the imposition of the Treaty of Lhasa, marks the significant moment of British encroachment in 1904.""]",2
Predation,At most there are how many step of predator-prey interaction? ,maximum of four stages,"['At most, there are five or six steps of predator-prey interaction in a food chain. However, it may go only as high as three trophic levels in some cases.']",3
The_Times,What crisis in 1979 caused near ruin to The Times?,1979 Energy Crisis,"['The crisis in 1979 that caused near ruin to The Times was the ""second oil shock,"" which led to significant economic downturns and instability. This shock followed the first oil crisis in 1973 and had profound effects on global politics and the economy, which likely impacted The Times and its operations.']",8
Mexico_City,What is the public high school system called in Mexico City?,Instituto de Educación Media Superior del Distrito Federal,['The public high school system in Mexico City is called the Instituto de Educación Media Superior del Distrito Federal (IEMS-DF).'],8
Literature,How does literature expand the horizons of its readers?,allows readers to access cultural aspects that they are not exposed to,"[""Literature expands the horizons of its readers by providing insight into diverse topics such as economics, psychology, science, religions, politics, cultures, and social depth. Through the study and analysis of literature, readers are exposed to different societal norms and historical contexts, allowing them to understand how society has evolved over time. By referencing past literature, including Greek mythology and historical events, modern authors create connections that enhance readers' understanding of contemporary issues. Literature also encourages critical thinking and analysis, as readers explore the intentions behind the authors’ words and the impact of their plots. Furthermore, through fictional works, readers can obtain knowledge about historical moments and cultural practices, enriching their perspective and broadening their understanding of the human experience. Overall, literature serves as a bridge to greater knowledge, encouraging personal growth and a deeper appreciation for the complexities of life.""]",7
Beyoncé,What type of magazine is L'Officiel?,French fashion magazine,"[""L'Officiel is a fashion magazine.""]",5
Military_history_of_the_United_States,What was the name of the Mexican general who attacked an American city in New Mexico?,Pancho Villa,['The name of the Mexican general who attacked an American city in New Mexico is Pancho Villa.'],8
Huguenot,Who was the final Prime Minister of East Germany?,Lothar de Maizière,"['The final Prime Minister of East Germany (German Democratic Republic) was Lothar de Maizière, who served from April 1990 until the reunification of Germany in October 1990.']",8
Napoleon,Napoleon's decision to reinstate what practice in France's overseas colonies has caused controversy regarding his reputation?,slavery,"[""Napoleon's decision to reinstate slavery in France's overseas colonies has caused controversy regarding his reputation. After the National Convention abolished slavery in 1794, Napoleon agreed to appease British demands by not abolishing slavery in colonies where the 1794 decree had never been implemented. This ultimately led to the official restoration of the slave trade in the Caribbean colonies, which did not sit well with many and has affected how he is viewed historically.""]",3
Poultry,What is the nutitional value to humans of poultry and poultry products?,protein of high quality,"['Poultry and poultry products, such as chicken meat and eggs, provide nutritionally beneficial food that contains high-quality protein while being accompanied by low levels of fat. Poultry meat, including chicken, contains a favorable mix of fatty acids, with chicken meat offering about two to three times as much polyunsaturated fat compared to most types of red meat when measured by weight. For instance, a 100-g serving of baked chicken breast contains about 4 g of fat and 31 g of protein. In comparison, the same portion of broiled, lean skirt steak has about 10 g of fat and 27 g of protein. Overall, poultry is considered the largest source of animal protein consumed by humans globally, making it a valuable component of a balanced diet.']",7
Professional_wrestling,What is one reason a draw can result?,if both opponents are simultaneously disqualified,"['One reason a draw can result is if all the active wrestlers in a professional wrestling match are down inside the ring at the same time, and the referee begins a count. If nobody rises to their feet by the end of the count, the match is ruled a draw.']",3
Military_history_of_the_United_States,How long did the first phase of fighting last?,approximately three weeks,"['The first phase of fighting in the Korean War lasted approximately two months, during which South Korean forces faced significant challenges and were pushed back to the Pusan Perimeter.']",0
MP3,What particular aspect of the artists voice was he trying to preserve?,subtlety,"[""The artist was trying to preserve the clarity and modulation of his voice, as well as its ability to articulate musical notes and speech effectively. He was deeply affected by his mother's deafness, which motivated him to study acoustics and develop techniques to ensure his voice was clear and understandable, even in challenging circumstances.""]",0
Sexual_orientation,Rather than define sexual orientation as sexual idenity or behavior what did Sell define it as?,"extent of sexual attractions toward members of the other, same, both sexes or neither","['Sell defined sexual orientation as ""an innate attraction"" that may not align with biological sex, sexual behavior, or actual sexual orientation.']",3
Kathmandu,About what percentage of the Nepali population follows Islam?,4.2,['Approximately 4.2% of the population of Nepal follows Islam.'],3
Zinc,What is added to wood in order to preserve it?,Zinc chloride,"['Copper compounds in liquid form are used as a wood preservative, particularly in treating original portions of structures during restoration of damage due to dry rot.']",0
Supreme_court,What are some of the territories within Pakistan?,"FATA, Azad Kashmir, Northern Areas and Islamabad Capital Territory (ICT)","[""Some of the territories within Pakistan include the provinces of Punjab, Sindh, Balochistan, and Khyber Pakhtunkhwa. Additionally, Azad Kashmir and the Islamabad Capital Territory are also part of Pakistan's territory. Punjab, in particular, is the largest province and is bordered by Sindh to the south, Balochistan and Khyber Pakhtunkhwa to the west, and Islamabad and Azad Kashmir to the north.""]",4
Zinc,What is the oxidation state for zinc?,+2,['The oxidation state for zinc is commonly +2.'],8
Marshall_Islands,What was the name of the US study of nuclear fallout on Bikini Atoll?,Project 4.1,['The name of the US study of nuclear fallout on Bikini Atoll was Project 4.1.'],8
Airport,What does MBTA stand for?,Massachusetts Bay Transportation Authority,['MBTA stands for Massachusetts Bay Transportation Authority.'],9
University_of_Kansas,Whom is the Anschutz Library named for?,Philip Anschutz,"['The Anschutz Library is named for Philip Anschutz, an American businessman and philanthropist.']",7
Southern_California,What is the population of Los Angeles?,"3,792,621","['The population of Los Angeles is approximately 3,792,621.']",9
Washington_University_in_St._Louis,Who is the head of the Washington University Athletic Department?,John Schael,['The head of the Washington University Athletic Department is John Schael.'],8
Frédéric_Chopin,What month did Chopin's Pleyel piano arrive in Majorca?,December,"[""Chopin's Pleyel piano arrived in Majorca in December.""]",5
Gene,What allows genes for antibiotic resistance to be passed between individual cells?,horizontal gene transfer,"['Genes for antibiotic resistance can be passed between individual cells primarily through horizontal gene transfer mechanisms such as transduction, transformation, and conjugation. \n\n1. **Conjugation** involves the direct transfer of DNA between bacteria through physical contact, often facilitated by plasmids that carry antibiotic resistance genes.\n2. **Transduction** is the process by which bacteriophages (viruses that infect bacteria) can transfer genetic material, including resistance genes, from one bacterium to another.\n3. **Transformation** occurs when bacteria take up free DNA from their environment, which can include genes for antibiotic resistance.\n\nThese processes allow bacterial strains to acquire resistance traits from other strains or species, thereby contributing to the spread of antibiotic resistance.']",8
Muammar_Gaddafi,What world leader notably visited Libya in 2002?,Jiang Zemin,['Chinese President Jiang Zemin notably visited Libya in April 2002.'],3
IPod,What percentage of Apple's manufacturing employees worked over 60 hour weeks?,35%,"[""The provided context does not contain specific information regarding the percentage of Apple's manufacturing employees who worked over 60-hour weeks. As such, I am unable to answer that question based on the available information.""]",0
The_Sun_(United_Kingdom),How did Briggs characterize the relationship between France and Edwards?,"""long-term, corrupt relationship""","['The provided contexts do not contain specific information about a character named Briggs or their characterization of the relationship between France and Edwards. Therefore, it is not possible to answer the question based on the given text. If you have additional context or details, please provide them for a more accurate response.']",0
Armenia,What percent of Armenias commodities were transported via rail traffic?,85%,"[""85% of Armenia's cargo and goods were transported via rail traffic before the blockade during the Karabakh conflict.""]",5
Imperial_College_London,What was not well taught that led to the founding of the Royal College of Chemistry?,practical aspects of the experimental sciences,"['The practical aspects of the experimental sciences, particularly in the teaching of chemistry, were not well taught, which led to the founding of the Royal College of Chemistry.']",7
American_Idol,Who created American Idol? ,Simon Fuller,['American Idol was created by Simon Fuller.'],7
Dissolution_of_the_Soviet_Union,How long lasting was the pact between Kravchuk and Yeltsin?,10-year,"['The context provided does not specify a detailed duration of the pact between Leonid Kravchuk and Boris Yeltsin. However, it is clear that both leaders played significant roles during the dissolution of the Soviet Union and had interactions and agreements during that period. The collapse of the Soviet Union occurred in December 1991, and Kravchuk was elected as the first president of Ukraine that same year, with Yeltsin becoming the first president of Russia. The relationship and any agreements stemming from their positions would have been most relevant during the late 1980s and early 1990s, particularly in the lead-up to and following the dissolution of the USSR.\n\nUltimately, to answer how long-lasting their pact was specifically would require more detailed historical information on their agreements and ongoing interactions, which is not fully captured in the provided context.']",2
Infection,What type of drugs can suppress an infection when it attacks the body?,anti-infective,"['Anti-infective drugs can suppress an infection when it attacks the body. These include antibacterial (antibiotic), antiviral, antifungal, and antiparasitic agents.']",5
New_York_City,On what date did the World Trade Center PATH begin operation?,"July 19, 1909","['The World Trade Center PATH station began operation on July 19, 1909.']",3
Queen_(band),Which King of Pop was influenced by Queen?,Michael Jackson,"['Michael Jackson, often referred to as the King of Pop, was influenced by Madonna, who is known as the Queen of Pop. Beyoncé mentioned that Madonna inspired her to take control of her own career, highlighting the impact Madonna had on female artists, including Michael Jackson.']",2
Botany,How can the yield of food plants be increased?,plant breeding,"[""The yield of food plants can be increased through several methods, including:\n\n1. **Application of Organic Materials**: The use of composted materials with a high carbon to nitrogen ratio can effectively enhance soil health, reduce pests like plant-parasitic nematodes, and lead to significant yield increases (observed increases range from 10% to 212%).\n\n2. **Pesticide Use**: The application of pesticides can protect crops from damage by insects and weeds, resulting in a substantial saving of crops and potential for increased yield. For every dollar spent on pesticides, there can be a fourfold return in terms of saved crops.\n\n3. **Genetically Modified Organisms (GMOs)**: The use of genetically modified crops, such as Bt cotton, has been shown to increase yields and reduce the need for pesticides, thus improving farmers' profits and living standards.\n\n4. **Crop Rotation and Diversity**: Implementing crop rotation and growing a variety of crops can help improve soil fertility and reduce pest populations, contributing to higher yields.\n\n5. **Modern Agricultural Techniques**: Utilizing advanced agricultural practices such as precision farming, integrated pest management, and sustainable fertilization methods can enhance crop growth and yield.\n\n6. **Research and Development**: Investing in agricultural research and development, such as developing new plant varieties and studying plant physiology, can lead to better crop strains that are more resilient and higher yielding.\n\n7. **Organic Farming Practices**: Following organic farming methods can enhance biodiversity and improve soil health, contributing to sustained higher yields over time.\n\nBy adopting a combination of these approaches, farmers can significantly boost the yield of food plants and contribute to food security.""]",3
North_Carolina,How many public school systems does North Carolina have?,115,['North Carolina has 115 public school systems.'],7
Pope_Paul_VI,Who was required to sign a decree declaring Paul VI a saint?,Pope Francis,"['The decree declaring Paul VI a saint was required to be signed by Pope Francis, who declared him a saint after unanimous agreement by a consistory, or meeting, of the College of Cardinals.']",7
Han_dynasty,Who made up the bulk of the administrators of the new government monopolies?,former merchants,"['The bulk of the administrators of the new government monopolies were former merchants, including many of the industrialists who had previously run those industries before nationalization.']",8
Annelid,What type of pigment is dissolved in annelids' blood?,Respiratory,"[""The type of pigment dissolved in annelids' blood is respiratory pigment, which can be red hemoglobin in some species or green chlorocruorin in others.""]",7
