title,question,expected_answer,generated_answer,is_similar
Roman_Republic,Why did Julius Caesar wish to invade Gaul?,would give him the dramatic military success he sought,"['Julius Caesar wished to invade Gaul primarily because he sought dramatic military success to enhance his reputation and power. After his term as consul in 59 BC, he was appointed as the proconsular Governor of several regions including Cisalpine Gaul, Transalpine Gaul, and Illyria. When local tribes began migrating near Transalpine Gaul, Caesar took this as a barely sufficient excuse to launch the Gallic Wars, which he fought between 58 BC and 49 BC. His ambition was to secure victories that would elevate his status and consolidate his political influence back in Rome.']",8
Armenians,What is Hakobyan's career?,Art historian,"['Ruben Hakobyan, also known as Ruben Sasuntsi, is a well-recognized Armenian ethnographic and patriotic folk singer. He has achieved widespread national recognition due to his devotion to Armenian folk music and exceptional talent.']",0
Gramophone_record,What are two examples of high quality microphones?,moving coil microphone was introduced around 1930 and the velocity or ribbon microphone,['Two examples of high quality microphones are the Wente style condenser microphone and the Western Electric moving coil or dynamic microphone.'],3
Digimon,What year was Digimon: The movie released in the US/Canada?,"October 6, 2000","['Digimon: The Movie was released in the U.S. and Canada on October 6, 2000.']",8
Queen_Victoria,Where was osborne House that Victoria spent christmas at located?,on the Isle of Wight,"['Osborne House, where Victoria spent Christmas, is located on the Isle of Wight.']",8
Presbyterianism,"The church of Scotland was organized by this person, whats his name?",Andrew Melville,['The Church of Scotland was organized by Andrew Melville.'],7
IPod,What company manufactures the iPod?,Apple,['The iPod is manufactured by Apple Inc.'],7
Middle_Ages,In what centuries did fiefs become hereditary?,11th and 12th,['Fiefs became hereditary during the 11th and 12th centuries.'],8
"Atlantic_City,_New_Jersey","Prior to and during the advent of legalized gaming, what happened to many of the hotels in Atlantic City?",demolished,"['Prior to and during the advent of legalized gaming, many of the hotels in Atlantic City were demolished. Specifically, several pre-casino resorts that bordered the boardwalk, including the Breakers, the Chelsea, the Brighton, the Shelburne, the Mayflower, the Traymore, and the Marlborough-Blenheim, were destroyed in the 1970s and 1980s. Only a few hotels, such as the Claridge, the Dennis, the Ritz-Carlton, and the Haddon Hall, survived from that era as parts of other developments. Additionally, the Ambassador Hotel was purchased and transformed into the Tropicana Casino and Resort Atlantic City. This period marked a significant shift in the landscape of the city as it moved towards a focus on casino gambling.']",7
Strasbourg,How many Jews were burned to death in 1349?,over a thousand,['Over a thousand Jews were publicly burnt to death in 1349.'],7
Modern_history,Who initially rejected the Japanese laws mandating military service?,peasant and warrior alike.,"[""The specific context does not provide a direct answer regarding who initially rejected the Japanese laws mandating military service. However, it is mentioned that powerful commanders opposed or resisted Hideyoshi's call to invade Korea. Therefore, it can be inferred that there were certain military leaders or commanders who rejected these laws or military calls during that period. Since the context does not name specific individuals or groups in relation to the laws mandating military service, a precise answer cannot be given.""]",0
Ottoman_Empire,In 1914 what portion of the Empire weren't Muslims?,19.1%,"[""In 1914, only 19.1% of the Ottoman Empire's population was non-Muslim.""]",7
Philadelphia,What percent are vacant as of 2013?,13 percent,"['As of 2013, 10.5% of the units in the city were vacant.']",0
Northwestern_University,What does the Evanston Campus Framework Plan outline?,future development of the Evanston Campus,"['The Evanston Campus Framework Plan outlines plans for future development of the Evanston Campus, emphasizing sustainable construction of buildings and improving transportation by optimizing pedestrian and bicycle access.']",8
Dissolution_of_the_Soviet_Union,Who was General Secretary prior to Mikhail Gorbachev?,Konstantin Chernenko,['The General Secretary prior to Mikhail Gorbachev was Konstantin Chernenko.'],8
Separation_of_church_and_state_in_the_United_States,What did Stewart object to?,"the court's embrace of the ""wall of separation"" metaphor","[""The context provided does not explicitly mention what Stewart objected to. However, it focuses on the innovations and practices he implemented in his department store, suggesting he may have had objections to traditional retail practices such as high markups, bargaining, and lack of customer service. If you have a specific aspect of Stewart's objections in mind, please clarify for more targeted information.""]",0
Cork_(city),What is main street Cork?,St. Patrick's Street,"[""The main street in Cork is St. Patrick's Street.""]",8
United_States_Air_Force,What score must an airman get on the US Air Force Fitness test to be able to opt out of one of the mandatory twice a year retests? ,90%,['An airman must earn a score above 90% on the US Air Force Fitness test to be able to opt out of one of the mandatory twice a year retests.'],3
A_cappella,What do some a capella groups do other than sing words?,emulate instrumentation,"['Some a cappella groups emulate instrumentation by reproducing instrumental sounds with their vocal cords and mouth. This technique includes using vocal percussion or beatboxing to create rhythms and effects that mimic musical instruments. Notable examples include The Mills Brothers, who performed without instrumental accompaniment in the 1930s, and contemporary groups like Naturally Seven and Vocal Sampling, which recreate entire songs using only vocal tones for every instrument.']",8
